"scientificname","commonname","taxonomicrank","matchmethod","taxonomicgroup","scientificnames_submitted","statelist_2005","statelist_2015","sgcn2005","sgcn2015","listingStatus","kingdom","phylum","class","order","family","genus"
"Orchestia grillus","No common name","Species","Exact Match","Other","Ochestia grillus,Orchestia grillus","South Carolina","Rhode Island",1,1,NA,"Animalia","Arthropoda","Malacostraca","Amphipoda","Talitridae","Orchestia"
"Orconectes erichsonianus","Reticulate crayfish","Species","Exact Match","Other","Orconectes erichsonianus","Virginia","Virginia",1,1,NA,"Animalia","Arthropoda","Malacostraca","Decapoda","Cambaridae","Orconectes"
"Orconectes forceps","Surgeon Crayfish","Species","Exact Match","Other","Orconectes forceps","Georgia,Tennessee,Virginia","Tennessee,Virginia",3,2,NA,"Animalia","Arthropoda","Malacostraca","Decapoda","Cambaridae","Orconectes"
"Orconectes limosus","Spinycheek Crayfish","Species","Exact Match","Other","Orconectes limosus","West Virginia","Maine,Pennsylvania",1,2,NA,"Animalia","Arthropoda","Malacostraca","Decapoda","Cambaridae","Orconectes"
"Orconectes obscurus","Allegheny crayfish","Species","Exact Match","Other","Orconectes obscurus","Maryland,Virginia","Maryland,Virginia",2,2,NA,"Animalia","Arthropoda","Malacostraca","Decapoda","Cambaridae","Orconectes"
"Orconectes virginiensis","Chowanoke Crayfish","Species","Exact Match","Other","Orconectes virginiensis","North Carolina,Virginia","North Carolina,Virginia",2,2,"Under Review in the Candidate or Petition Process","Animalia","Arthropoda","Malacostraca","Decapoda","Cambaridae","Orconectes"
"Oreonetides","cave sheet-web spiders","Genus","Exact Match","Other","Oreonetides sp.,Oreonetides sp 1","Maryland","Maryland,Tennessee",1,2,NA,"Animalia","Arthropoda","Arachnida","Araneae","Linyphiidae","Oreonetides"
"Oreonetides beattyi","Beatty's Sheetweb Cave Spider","Species","Exact Match","Arachnids","Oreonetides beattyi","","Pennsylvania",0,1,NA,"Animalia","Arthropoda","Arachnida","Araneae","Linyphiidae","Oreonetides"
"Orgyia detrita","a tussock moth","Species","Exact Match","Insects","Orgyia detrita","Delaware,New York","Delaware",2,1,NA,"Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Orgyia"
"Orinisobates nigrior","A millipede","Species","Exact Match","Other Invertebrates","Orinisobates nigrior","Virginia","Virginia",1,1,NA,"Animalia","Arthropoda","Diplopoda","Julida","Nemasomatidae","Orinisobates"
"Orontium aquaticum","Golden Club","Species","Exact Match","Plants","Orontium aquaticum","","Massachusetts",0,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Alismatales","Araceae","Orontium"
"Orthilia secunda","One-sided Wintergreen","Species","Exact Match","Plants","Orthilia secunda","","Massachusetts,Nebraska",0,2,NA,"Plantae","Tracheophyta","Magnoliopsida","Ericales","Ericaceae","Orthilia"
"Orthodes obscura","A noctuid moth","Species","Exact Match","Insects","Orthodes obscura","New York","New York",1,1,NA,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Orthodes"
"Orthotrichum ohioense","A Moss","Species","Exact Match","Plants","Orthotrichum ohioense","Vermont","Vermont",1,1,NA,"Plantae","Bryophyta","Bryopsida","Orthotrichales","Orthotrichaceae","Orthotrichum"
"Orthotrichum pumilum","A Moss","Species","Exact Match","Plants","Orthotrichum pumilum","Vermont","Vermont",1,1,NA,"Plantae","Bryophyta","Bryopsida","Orthotrichales","Orthotrichaceae","Orthotrichum"
"Ortmanniana ligamentina","Mucket","Species","Fuzzy Match","Mollusks","Actinonaias ligamenta,Actinonaias ligamentina","Alabama,Kansas,Louisiana,Minnesota,Mississippi,New York","Alabama,Iowa,Kansas,Louisiana,Minnesota,Mississippi,New York,Tennessee,West Virginia",6,9,NA,"Animalia","Mollusca","Bivalvia","Unionoida","Unionidae","Ortmanniana"
"Oryzomys palustris","Sanibel Island Marsh Rice Rat","Species","Fuzzy Match","Mammals","Oryzomys argentatus,Oryzomys palustris,Oryzomys palustris natator,Oryzomys palustris planirostris,Oryzomys palustris sanibeli","Florida,Illinois,Missouri,New Jersey,Oklahoma","Florida,Illinois,Missouri,New Jersey",5,4,"Under Review in the Candidate or Petition Process","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","Oryzomys"
"Oryzopsis asperifolia","Roughleaf Ricegrass","Species","Exact Match","Plants","Oryzopsis asperifolia","","West Virginia",0,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Poales","Poaceae","Oryzopsis"
"Osmerus mordax","Rainbow Smelt","Species","Exact Match","Fish","Omersus mordax,Osmerus mordax","Alaska,Connecticut,Maine,New Hampshire,New Jersey,New York,Pennsylvania,Rhode Island","Alaska,Connecticut,Maine,New Hampshire,Rhode Island",8,5,"Species of Concern","Animalia","Chordata","Teleostei","Osmeriformes","Osmeridae","Osmerus"
"Osmia albiventris","no common name","Species","Exact Match","Other","Osmia albiventris","","New Jersey",0,1,NA,"Animalia","Arthropoda","Insecta","Hymenoptera","Megachilidae","Osmia"
"Osmia chalybea","A mason bee","Species","Exact Match","Insects","Osmia chalybea","","Maryland",0,1,NA,"Animalia","Arthropoda","Insecta","Hymenoptera","Megachilidae","Osmia"
"Osmia collinsiae","no common name","Species","Exact Match","Other","Osmia collinsiae","","New Jersey",0,1,NA,"Animalia","Arthropoda","Insecta","Hymenoptera","Megachilidae","Osmia"
"Osmia distincta","no common name","Species","Exact Match","Other","Osmia distincta","","New Jersey",0,1,NA,"Animalia","Arthropoda","Insecta","Hymenoptera","Megachilidae","Osmia"
"Osmia lignaria","Orchard Mason Bee","Species","Exact Match","Other","Osmia lignaria","","New Jersey",0,1,NA,"Animalia","Arthropoda","Insecta","Hymenoptera","Megachilidae","Osmia"
"Osmia sandhouseae","no common name","Species","Exact Match","Other","Osmia sandhouseae","","New Jersey",0,1,NA,"Animalia","Arthropoda","Insecta","Hymenoptera","Megachilidae","Osmia"
"Osmia taurus","no common name","Species","Exact Match","Other","Osmia taurus","","New Jersey",0,1,NA,"Animalia","Arthropoda","Insecta","Hymenoptera","Megachilidae","Osmia"
"Osmorhiza depauperata","Blunt-fruited Sweet-cicely","Species","Exact Match","Plants","Osmorhiza depauperata","","Vermont",0,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Osmorhiza"
"Ostrocerca complexa","Notched forestfly","Species","Exact Match","Insects","Ostrocerca complexa","Virginia,West Virginia","Virginia,West Virginia",2,2,NA,"Animalia","Arthropoda","Insecta","Plecoptera","Nemouridae","Ostrocerca"
"Ostrocerca prolongata","Bent Forestfly","Species","Exact Match","Insects","Ostrocerca prolongata","Delaware,Pennsylvania,Virginia,West Virginia","Delaware,Pennsylvania,Virginia,West Virginia",4,4,NA,"Animalia","Arthropoda","Insecta","Plecoptera","Nemouridae","Ostrocerca"
"Ovalipes ocellatus","Lady Crab","Species","Exact Match","Other","Ovalipes ocellatus","Connecticut,South Carolina","Connecticut,Rhode Island",2,2,NA,"Animalia","Arthropoda","Malacostraca","Decapoda","Portunidae","Ovalipes"
"Ovatella myosotis","Mouse Ear Marsh Snail","Species","Exact Match","Mollusks","Ovatella myosotis","","Rhode Island",0,1,NA,"Animalia","Mollusca","Gastropoda","Archaeopulmonata","Ellobiidae","Ovatella"
"Oxalis violacea","Violet Wood-sorrel","Species","Exact Match","Plants","Oxalis violacea","","Massachusetts,Vermont",0,2,NA,"Plantae","Tracheophyta","Magnoliopsida","Oxalidales","Oxalidaceae","Oxalis"
"Oxycilla mitographa","A noctuid moth","Species","Exact Match","Insects","Oxycilla mitographa","Virginia","Virginia",1,1,NA,"Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Oxycilla"
"Oxyloma effusum","Coastal-plain Ambersnail","Species","Exact Match","Mollusks","Oxyloma effusum","","Delaware,Maryland,North Carolina",0,3,NA,"Animalia","Mollusca","Gastropoda","Stylommatophora","Succineidae","Oxyloma"
"Oxyloma retusum","Blunt Ambersnail","Species","Exact Match","Mollusks","Oxyloma retusum","New Mexico,Pennsylvania","West Virginia",2,1,NA,"Animalia","Mollusca","Gastropoda","Stylommatophora","Succineidae","Oxyloma"
"Oxyloma subeffusum","Chesapeake ambersnail","Species","Exact Match","Mollusks","Oxyloma subeffusum","Pennsylvania,Virginia","Maryland,Virginia",2,2,NA,"Animalia","Mollusca","Gastropoda","Stylommatophora","Succineidae","Oxyloma"
"Oxyura jamaicensis","Ruddy Duck","Species","Exact Match","Birds","Oxyura jamaicensis","Maine,Maryland,New York,Ohio,Puerto Rico,Virgin Islands","Delaware,Maryland,New Jersey,New York,Rhode Island",6,5,NA,"Animalia","Chordata","Aves","Anseriformes","Anatidae","Oxyura"
"Pachypolia atricornis","Three-horned moth","Species","Exact Match","Insects","Pachypolia atricornis","Illinois,Maryland,Michigan,Vermont","Maryland,Michigan,Vermont",4,3,NA,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Pachypolia"
"Pachysphinx modesta","Big Poplar Sphinx","Species","Exact Match","Insects","Pachysphinx modesta","","Rhode Island",0,1,NA,"Animalia","Arthropoda","Insecta","Lepidoptera","Sphingidae","Pachysphinx"
"Packera antennariifolia","Shalebarren Ragwort","Species","Exact Match","Plants","Packera antennariifolia","","West Virginia",0,1,"Resolved Taxon","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Packera"
"Packera obovata","Roundleaf Ragwort","Species","Exact Match","Plants","Packera obovata","","Connecticut",0,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Packera"
"Packera paupercula","Balsam Ragwort","Species","Exact Match","Plants","Packera paupercula","","West Virginia",0,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Packera"
"Packera plattensis","Prairie Ragwort","Species","Exact Match","Plants","Packera plattensis","","Tennessee,West Virginia",0,2,NA,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Packera"
"Pagurus pollicaris","Flat Claw Hermit Crab","Species","Exact Match","Other","Pagurus pollicaris","Connecticut,South Carolina","Connecticut",2,1,NA,"Animalia","Arthropoda","Malacostraca","Decapoda","Paguridae","Pagurus"
"Palaemonetes","Shore Shrimp","Genus","Exact Match","Other","Palaemonetes spp.","Connecticut","Connecticut",1,1,NA,"Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae","Palaemonetes"
"Pallifera fosteri","Foster mantleslug","Species","Exact Match","Mollusks","Pallifera fosteri","Michigan","Michigan,Pennsylvania",1,2,NA,"Animalia","Mollusca","Gastropoda","Stylommatophora","Philomycidae","Pallifera"
"Pallifera hemphilli","Black mantleslug","Species","Exact Match","Mollusks","Pallifera hemphilli","Virginia","Virginia",1,1,NA,"Animalia","Mollusca","Gastropoda","Stylommatophora","Philomycidae","Pallifera"
"Pallifera ohioensis","Redfoot Mantleslug","Species","Exact Match","Mollusks","Pallifera ohioensis","Michigan","Pennsylvania",1,1,NA,"Animalia","Mollusca","Gastropoda","Stylommatophora","Philomycidae","Pallifera"
"Pallifera secreta","Severed Mantleslug","Species","Exact Match","Mollusks","Pallifera secreta","Pennsylvania","Pennsylvania",1,1,NA,"Animalia","Mollusca","Gastropoda","Stylommatophora","Philomycidae","Pallifera"
"Pallifera varia","Variable mantleslug","Species","Exact Match","Mollusks","Pallifera varia","Virginia","Pennsylvania,Virginia",1,2,NA,"Animalia","Mollusca","Gastropoda","Stylommatophora","Philomycidae","Pallifera"
"Paludella squarrosa","A Moss","Species","Exact Match","Plants","Paludella squarrosa","Vermont","Vermont",1,1,NA,"Plantae","Bryophyta","Bryopsida","Splachnales","Meesiaceae","Paludella"
"Palustriella commutata","A Moss","Species","Exact Match","Plants","Palustriella commutata","Vermont","Vermont",1,1,NA,"Plantae","Bryophyta","Bryopsida","Hypnales","Amblystegiaceae","Palustriella"
"Panax quinquefolius","American Ginseng","Species","Fuzzy Match","Plants","Panax quinquefolium,Panax quinquefolius","Georgia,Nebraska,Vermont","Connecticut,Georgia,Louisiana,Massachusetts,Nebraska,South Carolina,Tennessee,Vermont",3,8,"Resolved Taxon","Plantae","Tracheophyta","Magnoliopsida","Apiales","Araliaceae","Panax"
"Pandalus borealis","Northern Shrimp","Species","Exact Match","Other","Pandalus borealis","","Alaska,Maine,New Hampshire",0,3,NA,"Animalia","Arthropoda","Malacostraca","Decapoda","Pandalidae","Pandalus"
"Pandion haliaetus","Osprey","Species","Exact Match","Birds","Pandion haliaetus","Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Illinois,Indiana,Iowa,Kentucky,Michigan,Mississippi,Missouri,New Hampshire,New Jersey,New Mexico,New York,Ohio,Pennsylvania,Rhode Island,South Dakota,Utah,Vermont,Virgin Islands,West Virginia,Wisconsin","Connecticut,Florida,Illinois,Indiana,Kentucky,Louisiana,Michigan,Mississippi,New Jersey,Pennsylvania,Rhode Island,South Dakota,West Virginia",27,13,"Species of Concern","Animalia","Chordata","Aves","Accipitriformes","Pandionidae","Pandion"
"Panicum flexile","Wiry Panicgrass","Species","Exact Match","Plants","Panicum flexile","Vermont","Louisiana,Vermont,West Virginia",1,3,NA,"Plantae","Tracheophyta","Magnoliopsida","Poales","Poaceae","Panicum"
"Panicum philadelphicum","Tuckerman's panic-grass","Species","Fuzzy Match","Plants","Panicum philadelphicum,Panicum philadelphicum ssp. gattingeri,Panicum philadelphicum var. philadelphicum,Panicum tuckermanii","Vermont","Massachusetts,Vermont",1,2,NA,"Plantae","Tracheophyta","Magnoliopsida","Poales","Poaceae","Panicum"
"Panicum verrucosum","Warty Panicgrass","Species","Exact Match","Plants","Panicum verrucosum","Missouri","West Virginia",1,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Poales","Poaceae","Panicum"
"Panicum virgatum","Switchgrass","Species","Exact Match","Plants","Panicum virgatum","","Connecticut",0,1,NA,"Plantae","Tracheophyta","Magnoliopsida","Poales","Poaceae","Panicum"
"Panopeus herbstii","Atlantic Mud Crab","Species","Exact Match","Other","Panopeus herbstii","South Carolina","Rhode Island,South Carolina",1,2,NA,"Animalia","Arthropoda","Malacostraca","Decapoda","Panopeidae","Panopeus"
"Paonias astylus","Huckleberry Sphinx","Species","Exact Match","Insects","Paonias astylus","Delaware","Delaware,Maine",1,2,NA,"Animalia","Arthropoda","Insecta","Lepidoptera","Sphingidae","Paonias"
"Papaipema","Ostrich-fern Borer","Genus","Exact Match","Insects","Papaipema sp. 1,Papaipema sp. 10,Papaipema sp 2,Papaipema sp. 2,Papaipema sp. 2 nr. pterisii,Papaipema sp. 2 nr. Pterisii","Illinois,Massachusetts,New York,Pennsylvania,Vermont","Massachusetts,Pennsylvania,Vermont",5,3,NA,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Papaipema"
"Papaipema appassionata","Pitcher Plant Borer Moth","Species","Exact Match","Insects","Papaipema appassionata","Connecticut,Delaware,Indiana,Massachusetts,New Jersey,Rhode Island","Connecticut,Delaware,Maryland,Massachusetts,New Jersey,Rhode Island",6,6,NA,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Papaipema"
"Papaipema araliae","Aralia shoot borer moth","Species","Exact Match","Insects","Papaipema araliae","Delaware,Illinois,Pennsylvania","Delaware,Maryland",3,2,NA,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Papaipema"
"Papaipema astuta","Yellow stoneroot borer","Species","Exact Match","Insects","Papaipema astuta","Delaware,New York,Pennsylvania,Virginia","Delaware,New Jersey,Pennsylvania,Virginia",4,4,NA,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Papaipema"
"Papaipema baptisiae","Indigo Stem Borer","Species","Exact Match","Insects","Papaipema baptisiae","Delaware","Delaware,Pennsylvania",1,2,NA,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Papaipema"
"Papaipema birdi","Umbellifer Borer Moth","Species","Exact Match","Insects","Papaipema birdi","Delaware,Illinois","Delaware,Illinois,New Jersey",2,3,NA,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Papaipema"
"Papaipema cerina","Golden Borer Moth","Species","Exact Match","Insects","Papaipema cerina","Illinois,Michigan,New York","Illinois,Michigan,New Jersey,Pennsylvania",3,4,NA,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Papaipema"
"Papaipema circumlucens","Hop Borer","Species","Exact Match","Insects","Papaipema circumlucens","Connecticut,Delaware","Connecticut,Delaware,New Jersey",2,3,NA,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Papaipema"
"Papaipema duovata","Seaside Goldenrod Stem Borer","Species","Exact Match","Insects","Papaipema duovata","Connecticut,Maryland,New York","Connecticut,Maryland",3,2,NA,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Papaipema"
"Papaipema duplicatus","Dark stoneroot borer moth","Species","Fuzzy Match","Insects","Papaipema duplicata,Papaipema duplicatus","Delaware,New York,Pennsylvania,Virginia","Delaware,New Jersey,Pennsylvania,Virginia",4,4,NA,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Papaipema"
"Papaipema eupatorii","Eupatorium Borer Moth","Species","Exact Match","Insects","Papaipema eupatorii","Delaware,Illinois","Delaware,New Jersey,Pennsylvania",2,3,NA,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Papaipema"
"Papaipema furcata","Ash-tip Borer","Species","Exact Match","Insects","Papaipema furcata","Delaware","Delaware,Pennsylvania",1,2,NA,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Papaipema"
"Papaipema harrisii","no common name","Species","Fuzzy Match","Insects","Papaipema harrisii,Papaipema harrissi","Illinois,New York","New Jersey",2,1,NA,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Papaipema"
"Papaipema inquaesita","Sensitive Fern Borer Moth","Species","Exact Match","Insects","Papaipema inquaesita","Illinois","Delaware,Illinois",1,2,NA,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Papaipema"
"Papaipema leucostigma","Columbine Borer","Species","Exact Match","Insects","Papaipema leucostigma","Connecticut,Illinois,Indiana,Pennsylvania","Connecticut,New Jersey",4,2,NA,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Papaipema"
"Papaipema limpida","Vernonia Borer Moth","Species","Exact Match","Insects","Papaipema limpida","Illinois","Illinois,Pennsylvania",1,2,NA,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Papaipema"
"Papaipema lysimachiae","Loosestrife Borer Moth","Species","Exact Match","Insects","Papaipema lysimachiae","Delaware,Illinois","Delaware,New Jersey,Pennsylvania",2,3,NA,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Papaipema"
"Papaipema marginidens","A borer moth","Species","Exact Match","Insects","Papaipema marginidens","New York,Pennsylvania","Connecticut,Delaware,Pennsylvania",2,3,NA,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Papaipema"
"Papaipema maritima","Maritime Sunflower Borer Moth","Species","Exact Match","Insects","Papaipema maritima","Connecticut,Delaware,Illinois,Michigan,New Jersey,New York,Pennsylvania","Connecticut,Delaware,Michigan,New Jersey,Pennsylvania",7,5,NA,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Papaipema"
